cycle,chI,chV,chT,disI,disV,disT,BCt,SOH,battery_id,RUL
0.09236947791164658,0.6825769244387798,0.4704928856151014,0.6835221087970069,0.6620462915504395,0.5360819580420964,0.4041523072238862,0.9114402077146873,0.9114402077146879,B5,196
0.09638554216867469,0.7127960776214524,0.7358658737835224,0.7402247904847381,0.3260725619251774,0.5814036723162732,0.6918239957971135,0.9071474595986833,0.9071474595986833,B5,195
0.10040160642570281,0.6537378998461223,0.6911663353064057,0.8262615366066877,0.43713889762276725,0.5509434543555987,0.5379370730501618,0.8996932945430776,0.8996932945430782,B5,194
0.10441767068273092,0.6557213287424957,0.5221844960029447,0.4631197018863431,0.3114936554214167,0.5180198344049101,0.4733804061470033,0.9014371658946232,0.9014371658946239,B5,193
0.10843373493975902,0.7121100916139804,0.5743174091356078,0.5598184441395784,0.3231249147429702,0.8013191679272218,0.45389901374207975,0.8932211926492244,0.8932211926492248,B5,192
0.11244979919678715,0.4638198938886131,0.5371368225953219,0.699929142475066,0.3390217066847008,0.537574528709656,0.27653654577164843,0.8896249540090821,0.8896249540090826,B5,191
0.11646586345381525,0.5504101927574307,0.6443674352291282,0.7051011048933606,0.3599700194944684,0.34601726968750013,0.236472540338875,0.8906166483416285,0.8906166483416289,B5,190
0.12048192771084337,0.4174326701669506,0.546789487962263,0.499686337847034,0.6011989720426016,0.47357242269716426,0.6650668613997719,0.8762885659582023,0.8762885659582025,B5,189
0.12449799196787148,0.6525091994178616,0.31646091037301183,0.6588901366585715,0.6122543449292266,0.7007160990934098,0.3777006513865997,0.8795656840847481,0.8795656840847486,B5,188
0.1285140562248996,0.5082643616192055,0.6870534338594698,0.4599020147239825,0.5844053051346965,0.39488130148102973,0.7547112672730951,0.8713814812920795,0.8713814812920799,B5,187
0.1325301204819277,0.5594676128171743,0.42389765181600403,0.5275857922347216,0.46533847789675287,0.551644224674942,0.5101687232738765,0.8663900631604886,0.8663900631604895,B5,186
0.13654618473895583,0.5078674541803656,0.4229618685243999,0.3427600267110411,0.2447257860272205,0.41799622234526135,0.3079857173863694,0.8637262669218733,0.8637262669218733,B5,185
0.14056224899598393,0.9316132032846025,0.6673271399070657,0.29342765344248134,0.34708088885011223,0.47361511275028123,0.8805921552828928,0.8642746714284755,0.8642746714284761,B5,184
0.14457831325301204,0.5261426854171531,0.5381767578943801,0.484244101978327,0.39890554111090903,0.7469870075606866,0.6268908299458058,0.8530372186839852,0.8530372186839856,B5,183
0.14859437751004015,0.6163807724381436,0.8224761039283823,0.39611985512444337,0.23543866215656672,0.5905607599021163,0.4821825424367714,0.8525869050607733,0.8525869050607742,B5,182
0.15261044176706826,0.5927986356166903,0.20638079369025952,0.5388464519423519,0.4449610393528909,0.6132017271082519,0.5586956191401602,0.8519696260837462,0.8519696260837466,B5,181
0.1566265060240964,0.6522527967100236,0.5914913103936765,0.575913774335822,0.40438694353128524,0.6679602836409715,0.36800527709163333,0.8429787804018509,0.8429787804018514,B5,180
0.1606425702811245,0.32103369656007463,0.5499484943841875,0.48404003008083185,0.6123456399347504,0.6646125367975813,0.6140223137510725,0.8377773798166324,0.837777379816633,B5,179
0.1646586345381526,0.42381436801114103,0.2644990585312179,0.76490569290329,0.29029483376913445,0.621023821346609,0.5951105721748662,0.8329698728237969,0.8329698728237973,B5,178
0.1686746987951807,0.6961341414860605,0.44097190853620205,0.5679731719666439,0.4483251500937535,0.6242115808276711,0.5715235864298678,0.8240140681963453,0.8240140681963457,B5,177
0.17269076305220882,0.39817341698381203,0.4324949955490158,0.6991305458769519,0.7015480273767563,0.7448162509233889,0.8053291994863239,0.8235190799714369,0.8235190799714374,B5,176
0.17670682730923692,0.7121620491109506,0.5572494054585668,0.6030998882417875,0.5167848493820872,0.5597346135674381,0.6679993410340144,0.8161492509327062,0.8161492509327066,B5,175
0.18072289156626506,0.37771604534938774,0.6357607816621424,0.501802086838977,0.5174621872981464,0.7759356066273404,0.4396414753740898,0.8157636171105713,0.815763617110572,B5,174
0.18473895582329317,0.533733584124177,0.34603646295284385,0.6663187893030673,0.3573314209290981,0.8081904067445858,0.601284022863974,0.8154848778501862,0.8154848778501869,B5,173
0.18875502008032127,0.3697108291016118,0.6696698822332756,0.7689521338782161,0.350664529939265,0.8171372680716051,0.4648575075871051,0.8196144542304724,0.8196144542304729,B5,172
0.19277108433734938,0.5123418185239152,0.7314815916178254,0.353300028025211,0.45951716777510043,0.6888201250293786,0.38720286410704885,0.8119479455037693,0.8119479455037697,B5,171
0.1967871485943775,0.5074614219116169,0.4558074591497956,0.4121083557956773,0.38402139046222095,0.6820847279789342,0.4903328511831955,0.8023708439938921,0.8023708439938926,B5,170
0.20080321285140562,0.6094861087989376,0.5411428478644194,0.4909009750086253,0.2707770854930134,0.8109980395660239,0.6321610275872009,0.795716291245768,0.7957162912457685,B5,169
0.20481927710843373,0.5078352679423173,0.6289543656343444,0.7541485462486892,0.3974696303056988,0.20576180545785072,0.6032060258057075,0.7935926179025445,0.793592617902545,B5,168
0.20883534136546184,0.6029564760406658,0.6156996832069943,0.5343972592570099,0.5221865789194191,0.6814539828891157,0.5448163099628989,0.7878004545976154,0.7878004545976156,B5,167
0.21285140562248994,0.5840640201247396,0.5409641670466421,0.5429781235124094,0.3451488112042056,0.8115080190349495,0.2330809736498911,0.7896807747333603,0.7896807747333605,B5,166
0.21686746987951805,0.47007826164017685,0.5893429891653508,0.5217298370260464,0.4096071648530675,0.39704792025552416,0.3853197436166069,0.7805156391035415,0.7805156391035419,B5,165
0.22088353413654616,0.6596588703132333,0.5139298050943601,0.30359322051015836,0.4023626543896417,0.6667407747549676,0.6215592713742981,0.7748488302356988,0.7748488302356995,B5,164
0.2248995983935743,0.6198160409310893,0.39129268229685366,0.6120293334138558,0.2955682119811258,0.7139955930067741,0.7011068442157571,0.7748546873262565,0.7748546873262572,B5,163
0.2289156626506024,0.2316967071058067,0.7622700454972762,0.5387803377192011,0.34286388442286597,0.4384673626650264,0.23776395078040213,0.7667717550045452,0.7667717550045459,B5,162
0.2329317269076305,0.5023182333726341,0.6720841185709023,0.7649783660075915,0.35948553271697437,0.4947459184680947,0.596284753489027,0.764460088012501,0.7644600880125012,B5,161
0.2369477911646586,0.5896226029241003,0.21170548436420056,0.42099891253598054,0.6301562756343153,0.4403393250904324,0.5434283581389616,0.7713211544130456,0.7713211544130458,B5,160
0.24096385542168672,0.6397342222434566,0.3145510142401182,0.5046709515146222,0.5661620686627864,0.42042057922545695,0.4420912004302191,0.7570914323601825,0.757091432360183,B5,159
0.24497991967871485,0.6210987377322781,0.39514768467093475,0.5597968611597293,1.0,0.6951624379385692,0.8220117252644523,0.7606878023386854,0.7606878023386858,B5,158
0.24899598393574296,0.7937532593071905,0.6453011533435422,0.6592888154700995,0.5745935784685448,0.45407142272387047,0.42528116378021164,0.7499245349724488,0.749924534972449,B5,157
0.25301204819277107,0.6212534344691831,0.4987720254810917,0.45875699827411953,0.390121804626792,0.405390449074744,0.4367298429215838,0.7412036637108088,0.7412036637108093,B5,156
0.2570281124497992,0.4885278692867252,0.5872238444784159,0.691320092499784,0.6773629583648573,0.5043976078331054,0.5297135530436274,0.7425933713471815,0.742593371347182,B5,155
0.2610441767068273,0.6155555053869379,0.6581956714634405,0.36569959956922604,0.424485376556444,0.6429934262008756,0.7355315559261069,0.7408648441189918,0.7408648441189922,B5,154
0.2650602409638554,0.31514808557705987,0.6203887201815466,0.3045804178645888,0.3633368827336865,0.43403995963621456,0.29783246587808865,0.7366151054359746,0.7366151054359751,B5,153
0.2690763052208835,0.2595268217880571,0.6251336142994326,0.8205026156130693,0.46822875034880695,0.7046097087957608,0.6858366884184566,0.7349575882086665,0.734957588208667,B5,152
0.2730923694779116,0.37350605040006624,0.5673892734241299,0.6499324093665444,0.4784217901924217,0.513280844883155,0.46634257176042615,0.7281893949243723,0.7281893949243723,B5,151
0.27710843373493976,0.610910533692552,0.6875882801156425,0.5899435048050328,0.39207194562477765,0.5585461662972051,0.7160946913415622,0.7187648025978137,0.7187648025978142,B5,150
0.28112449799196787,0.5717313893216012,0.34058811588998594,0.7396456104159852,0.37325018846338986,0.6511439158427044,0.8844357427534795,0.713932310980139,0.7139323109801394,B5,149
0.285140562248996,0.5108757376144637,0.5584469227607656,0.46401407913929527,0.5753274235260188,0.7326355538309688,0.7428989606615741,0.7167379190522538,0.7167379190522545,B5,148
0.2891566265060241,0.6236411390836565,0.530935132137424,0.4511790947696559,0.45051190445626643,0.6513196705510174,0.567519424223764,0.7133189113814591,0.7133189113814595,B5,147
0.2931726907630522,0.4582748756027275,0.3079313786815092,0.4641459083044337,0.550211078010646,0.7102985288111028,0.5419049064496919,0.7102889781506909,0.7102889781506914,B5,146
0.2971887550200803,0.697301689170378,0.3359532087019037,0.5322021117029156,0.07717314486220017,0.5475785193451352,0.3581987878732167,0.7062091965460486,0.7062091965460491,B5,145
0.3012048192771084,0.5073889439778305,0.5316798869836461,0.5592075452451533,0.6630657970663001,0.4663882237472359,0.4768378168062064,0.6985472326673163,0.6985472326673168,B5,144
0.3052208835341365,0.4554017251617244,0.6009784601558419,0.29815597151461537,0.5214786846221036,0.4400077593584437,0.5689734644091478,0.6983710312319882,0.6983710312319886,B5,143
0.3092369477911646,0.6217318928960553,0.6994640293676984,0.4744773678736216,0.40560611164535976,0.5033599359743943,0.5286572234666074,0.7000643377484796,0.7000643377484801,B5,142
0.3132530120481927,0.508821923708566,0.48880585202189764,0.6977645727922188,0.5195087706926191,0.47390395103070304,0.660015666508734,0.6884249194877525,0.688424919487753,B5,141
0.3172690763052209,0.5409651483875779,0.329471953090815,0.5329751773261084,0.3111882045870771,0.5266005675791308,0.3551000045049335,0.6830191788273627,0.683019178827363,B5,140
0.321285140562249,0.3999767332981261,0.6572404136300598,0.47527885920376356,0.28591210168719705,0.5637394801105942,0.260001004922946,0.6819264530972462,0.6819264530972466,B5,139
0.3253012048192771,0.5860280083763643,0.5512005203539392,0.6221020715733516,0.4434912276421592,0.29786285532028023,0.6398708145061103,0.6789709118855094,0.6789709118855098,B5,138
0.3293172690763052,0.5427675083543242,0.48498210342534875,0.4041005900637371,0.6067481653924336,0.33630962947648535,0.6869707358761903,0.6753995024816923,0.6753995024816928,B5,137
0.3333333333333333,0.4844304770918324,0.5598341044196484,0.4672057671862748,0.47038579313323803,0.5923844775135914,0.4725024008285028,0.6655168419484012,0.6655168419484014,B5,136
0.3373493975903614,0.34099818018231365,0.20957850803659284,0.5268648403606431,0.2762381049784701,0.5402549060966264,0.5321413943094759,0.6622784776181991,0.6622784776181996,B5,135
0.34136546184738953,0.39307827232625714,0.4973058042662437,0.8662563264766212,0.14711429395726316,0.5404988357400984,0.5982335868705921,0.6604124795004522,0.6604124795004527,B5,134
0.34538152610441764,0.8092249209597777,0.7528450345297113,0.7194525704910752,0.39733505584089635,0.34329205811265506,0.43950743678967363,0.6582286628463327,0.658228662846333,B5,133
0.34939759036144574,0.8754916963322512,0.7387580751542302,0.6525039222089086,0.3549425489757394,0.6225767338196193,0.8131988193679796,0.6526572573082678,0.6526572573082683,B5,132
0.35341365461847385,0.40439680961011937,0.7976572346707584,0.26034707603817786,0.504798045965356,0.5549641258025333,0.6531652015565359,0.6505289922686364,0.6505289922686366,B5,131
0.35742971887550196,0.34099006908897556,0.575768838415728,0.6473116115705926,0.39845226000525447,0.6168585587839945,0.4856515128178991,0.6428572244163244,0.6428572244163249,B5,130
0.3614457831325301,0.6190084796894253,0.510315460652869,0.4964239471238412,0.6649203589110186,0.1409669586520077,0.6659601681607974,0.6384495525871741,0.6384495525871745,B5,129
0.3654618473895582,0.4212609694230254,0.2328338526655802,0.4024335126943055,0.4424555912629762,0.6405891101298806,0.39980045691421484,0.6351581885677582,0.6351581885677586,B5,128
0.36947791164658633,0.43958615877981866,0.6180687046838482,0.895262550950084,0.25274101891477274,0.581817577276188,0.5619648079688124,0.6325309570112394,0.6325309570112396,B5,127
0.37349397590361444,0.6875229356723556,0.4238229710116137,0.6811313952225739,0.570232295223335,0.6553594395489029,0.519358722677155,0.6216653731928523,0.6216653731928525,B5,126
0.37751004016064255,0.2464096919256611,0.3541312098212295,0.769354775564794,0.50979213279909,0.3393770266121823,0.6148277123272452,0.6210991060660302,0.6210991060660305,B5,125
0.38152610441767065,0.6283873570662843,0.4486114253004825,0.26524639548512896,0.43431840814608247,0.5380264497347511,0.6697572149455588,0.6202038851895599,0.6202038851895602,B5,124
0.38554216867469876,0.37958318401294555,0.4889266269975501,1.0000000000000004,0.4367623082654326,0.6466018366787429,0.4875406586597437,0.6141073914589548,0.614107391458955,B5,123
0.38955823293172687,0.3658193435653976,0.5422528591159672,0.5450560415196954,0.520405324158844,0.4041851585184144,0.4995735419135734,0.6100694973618621,0.6100694973618626,B5,122
0.393574297188755,0.5456798697037681,0.49447605627261026,0.6339391703706196,0.42572742706347455,0.5435711560763328,0.6531327142546965,0.6089194368792661,0.6089194368792663,B5,121
0.3975903614457831,0.3115758305443448,0.48686775452408604,0.6433761864916874,0.4385090403483596,0.2887551047186643,0.51890648923164,0.6028683202133958,0.602868320213396,B5,120
0.4016064257028112,0.3995617742280819,0.6000419940671335,0.511244227023087,0.3878436824822087,0.38751696515684153,0.5972436042052309,0.6054202432864491,0.6054202432864493,B5,119
0.40562248995983935,0.6827734411085458,0.49430184140624966,0.5285108378423384,0.4373804921626032,0.54298756342207,0.477275218142005,0.5986949148146461,0.5986949148146465,B5,118
0.40963855421686746,0.5781180276414144,0.6848160840135673,0.4765780367930179,0.313807886767008,0.8425654665771423,0.7387151411287438,0.5929131770286353,0.5929131770286356,B5,117
0.41365461847389556,0.5434031169928377,0.440819326054779,0.659213410403821,0.3945159690602127,0.7099039624188945,0.509461916729399,0.5796250344696701,0.5796250344696703,B5,116
0.41767068273092367,0.5566255625343304,0.6611635577971136,0.7257516054245676,0.3838335310091052,0.4939332798785987,0.5105972356056752,0.5818536597536046,0.581853659753605,B5,115
0.4216867469879518,0.4481412600003405,0.48042010505971255,0.6488098694227848,0.5312716460555325,0.6800745380524718,0.5401784710263224,0.5807556205561508,0.5807556205561508,B5,114
0.4257028112449799,0.736194239832638,0.5297391384046914,0.4046258619039067,0.6355767825506691,0.5672805967763717,0.6916375959946288,0.5689331578330445,0.568933157833045,B5,113
0.429718875502008,0.41972684093430357,0.2202640812946477,0.5631100598058421,0.40131405126964115,0.6651471785891774,0.4970987193722709,0.572279765520666,0.5722797655206664,B5,112
0.4337349397590361,0.5911896061950175,0.4988237844689074,0.5151203090882222,0.15211949731981012,0.7600291927750771,0.6223852889739407,0.5629938362159501,0.5629938362159503,B5,111
0.4377510040160642,0.2616127589321242,0.466068947815538,0.48194960305606127,0.1932389238763137,0.5385417684741822,0.562516495958715,0.559469454320537,0.5594694543205372,B5,110
0.4417670682730923,0.8066372984690782,0.7086613010067051,0.6626758730590092,0.6871934684404106,0.5705458556909646,0.784311232061651,0.5622603198820393,0.5622603198820395,B5,109
0.4457831325301204,0.6331787946248815,0.40643345830182653,0.6599487945062004,0.17489170357410666,0.567774161464671,0.5024329025238412,0.5463480370891727,0.5463480370891731,B5,108
0.4497991967871486,0.28584789347014117,0.34629987401251405,0.6639472713120087,0.43912748770436316,0.18880585286609208,0.7351237764139831,0.5553740690925071,0.5553740690925073,B5,107
0.4538152610441767,0.2697851362301371,0.5748931239458912,0.30670629400885296,0.5252927867955703,0.4452374166841795,0.7089548939425665,0.5473756958148714,0.5473756958148717,B5,106
0.4578313253012048,0.560662082443494,0.6566286102551508,0.6506907256693726,0.4802216778632764,0.6243830909890171,0.31950023040767395,0.5390881507862426,0.5390881507862428,B5,105
0.4618473895582329,0.4996411391622355,0.7104129432671638,0.4113100507687033,0.4294863381826186,0.497184402254355,0.33713688456590507,0.5398516300880942,0.5398516300880944,B5,104
0.465863453815261,0.46787330789067716,0.5078205795869248,0.6882088448230967,0.4341912083821522,0.4084506683818474,0.503643781600791,0.5381897658376453,0.5381897658376456,B5,103
0.4698795180722891,0.44970297911053736,0.6195453351270004,0.6821743227138461,0.6279446816486884,0.3351277139463893,0.4841807052582854,0.529594242354025,0.529594242354025,B5,102
0.4738955823293172,0.34403364024244265,0.4883156885267965,0.5661412333024929,0.40539948115463664,0.5337586144875925,0.579211690456066,0.5232157026610262,0.5232157026610265,B5,101
0.47791164658634533,0.5008788557879882,0.5095224598982213,0.6886760530609455,0.3034851554835507,0.543809198555711,0.5984931580326043,0.5256071738433628,0.5256071738433632,B5,100
0.48192771084337344,0.6332504490348465,0.3878542356556949,0.7323216441732905,0.34002374520196454,0.5167520701498338,0.44033982045008013,0.5144003748075048,0.514400374807505,B5,99
0.48594377510040154,0.5811166796100351,0.9689766051671818,0.6250824659248635,0.431586105534016,0.5992923775739991,0.6194864416937831,0.5141098026191893,0.5141098026191895,B5,98
0.4899598393574297,0.7225402564861954,0.5775252121172265,0.42677843680127436,0.553610220242172,0.4131720651017916,0.5930598632926141,0.5054591231752592,0.5054591231752597,B5,97
0.4939759036144578,0.22690470074239277,0.3725868897902789,0.44646709547103525,0.36784331032085316,0.5474767359670962,0.4297226837270509,0.504697806233642,0.5046978062336422,B5,96
0.49799196787148586,0.6292226551774502,0.5642769862015218,0.6065190050343849,0.4337158650500865,0.21244061434635864,0.41865576820771633,0.5034064796182276,0.5034064796182278,B5,95
0.502008032128514,0.6461531940930318,0.4315593123782211,0.9090330978282277,0.5211562266557657,0.61192005564324,0.6755745053159048,0.4968358128750263,0.49683581287502654,B5,94
0.506024096385542,0.3753740487524144,0.43892878040414196,0.9670129887981727,0.5979274988433745,0.5414583284072101,0.6306290175647327,0.49053943346597695,0.49053943346597717,B5,93
0.5100401606425702,0.5177102709433923,0.5725894845591704,0.5590351685132147,0.34761995106002264,0.5538119730718336,0.8963120426561675,0.49000468496395944,0.49000468496395966,B5,92
0.5140562248995983,0.5708855881930859,0.42991171958327,0.34378552989435907,0.6261050724751933,0.6728312550295024,0.6305275637712673,0.48278090976840793,0.48278090976840815,B5,91
0.5180722891566264,0.38584888457026834,0.6783290011402521,0.5899669870256239,0.5850175578024523,0.8284903978968603,0.6143508724800935,0.48660009217960076,0.486600092179601,B5,90
0.5220883534136546,0.5611520750738808,0.72452977426037,0.398903235547301,0.5902447018296191,0.6505310114450249,0.542466958993153,0.48526519820969827,0.4852651982096985,B5,89
0.5261044176706826,0.38878895134794056,0.4809711509170622,0.6903802966792281,0.3150135575435207,0.559154739169514,0.853907884222251,0.47540126155348683,0.47540126155348705,B5,88
0.5301204819277108,0.35745433654025005,0.5005198100376411,0.7468911933868472,0.4151894658935307,0.3941407683636644,0.48823263542969864,0.47333728270321807,0.4733372827032183,B5,87
0.5341365461847388,0.39912581220509047,0.6511841554925883,0.5937655759520593,0.34134558792600345,0.7966148902590215,0.3426428278601321,0.46505017629733003,0.46505017629733025,B5,86
0.538152610441767,0.5617947664024225,0.4646896259189397,0.5073000735864541,0.46761224081524455,0.4710105640953073,0.5712581047054561,0.4675553792701719,0.4675553792701723,B5,85
0.542168674698795,0.627517889586884,0.33439729706362975,0.3853807866674481,0.3386342432366236,0.471453532421116,0.35057624001073995,0.4597684999212446,0.4597684999212446,B5,84
0.5461847389558232,0.3212764521458913,0.4808549886047917,0.6670358396402469,0.23972298848843732,0.5291811083902149,0.3807410487822813,0.45153935938542644,0.45153935938542666,B5,83
0.5502008032128513,0.446114609662692,0.5726273740656804,0.513187342635868,0.17785894491230758,0.45314703293253555,0.416873830201693,0.4453469957584988,0.445346995758499,B5,82
0.5542168674698794,0.45485536400092696,0.5001689444974069,0.46859805773847096,0.5850003895489819,0.7633507944247464,0.5562348869252189,0.4579143236911465,0.4579143236911467,B5,81
0.5582329317269076,0.6689570418760575,0.5754903892110246,0.8569343599042689,0.48506216515803624,0.4962635714436334,0.4127358957925704,0.4408684441604458,0.440868444160446,B5,80
0.5622489959839356,0.39308673892717083,0.6573204174289202,0.5050595888115894,0.5059702801415082,0.4628304299970394,0.62823721059394,0.443840292590052,0.443840292590052,B5,79
0.5662650602409638,0.4007962674862098,0.8096079076227252,0.38265116041983527,0.19863109648431765,0.8129229578369901,0.4281598009601142,0.4313640949669202,0.43136409496692063,B5,78
0.5702811244979918,0.6757302392254076,0.6589808746883357,0.5271007346199128,0.4823754678132688,0.6685121233929412,0.4486754602237659,0.43040788006761277,0.43040788006761277,B5,77
0.57429718875502,0.6506827206134576,0.4371501282552348,0.7004280601180448,0.4081628485985376,0.5034943507241618,0.61890822687075,0.43242808298553137,0.4324280829855316,B5,76
0.5783132530120481,0.6463800507095172,0.6779673075783563,0.7966759234275931,0.3639696396146821,0.5434948421176982,0.6424671308177152,0.42436710662418964,0.42436710662418986,B5,75
0.5823293172690762,0.3698548463961884,0.3812364251934319,0.7852990437515666,0.33071571665080635,0.5648607443829599,0.6530445102041424,0.4139788881881017,0.41397888818810213,B5,74
0.5863453815261043,0.681747828033342,0.6506590670635699,0.8396734248045821,0.42996648947380045,0.9089980058996705,0.7874261971852756,0.4115699335205312,0.4115699335205314,B5,73
0.5903614457831324,0.3716638022181049,0.11973102765919919,0.7677348060907123,0.48190013775796947,0.3361356453130149,0.9674089918311828,0.40026444366184255,0.40026444366184255,B5,72
0.5943775100401605,0.4978499351865795,0.47275971504991077,0.10318971521702025,0.4879269783685922,0.564005449027704,0.6310982775154219,0.4100180183638473,0.41001801836384755,B5,71
0.5983935742971886,0.3854143528923484,0.7349001958163264,0.445547338459237,0.26970592504168556,0.4368049428078551,0.6961749632170835,0.40797312137108466,0.4079731213710849,B5,70
0.6024096385542168,0.7052146847940368,0.6621288927924329,0.6746241587401367,0.7142997300182539,0.5669151233304779,0.5594307173577739,0.39495224510161964,0.39495224510161975,B5,69
0.6064257028112449,0.47440185713577465,0.5244634346958108,0.5109661206375042,0.4449687623002192,0.4211312821843436,0.42151195320871304,0.3996389764533712,0.39963897645337143,B5,68
0.610441767068273,0.6526360289938702,0.4371981180283928,0.39704422271000617,0.47612526910514674,0.4746072961811727,0.6465661843768218,0.38783851209721487,0.387838512097215,B5,67
0.6144578313253011,0.39873359101495276,0.4783061615694084,0.6012343431307792,0.11146799785836414,0.8551810560499105,0.6575886314658543,0.3862307468104319,0.3862307468104321,B5,66
0.6184738955823292,0.6427522621156103,0.40937722623571915,0.51157914430138,0.4468425784123653,0.21321598619422266,0.308367132704094,0.385787749719967,0.3857877497199673,B5,65
0.6224899598393573,0.6237923159992684,0.5770227405822137,0.7735841418619094,0.46537149560848023,0.8066487363368151,0.4670341518983161,0.3779818907562438,0.37798189075624367,B5,64
0.6265060240963854,0.5950236315712334,0.5040174090805376,0.5840531638025164,0.4314695882856392,0.5400528549925137,0.41580702923046076,0.369621390551401,0.3696213905514011,B5,63
0.6305220883534135,0.5571914563223204,0.1981384418673855,0.6879925918250955,0.6994203262038026,0.45423019893239003,0.5427615149432068,0.36665466782519984,0.36665466782520006,B5,62
0.6345381526104417,0.4981177424721537,0.6052252700209042,0.8725744783038492,0.5249985204020087,0.5389210696702422,0.7177508681317573,0.3659327146311879,0.36593271463118815,B5,61
0.6385542168674698,0.48389417502128995,0.4771610743274497,0.4382451651035111,0.3516949327980723,0.45996886450101715,0.7704528412124887,0.362268965839197,0.3622689658391972,B5,60
0.6425702811244979,0.5460226304078084,0.5018017249910258,0.40424844522990266,0.6379318558399576,0.5737873907486699,0.4798021518655844,0.3548143666368919,0.35481436663689225,B5,59
0.646586345381526,0.538460443115893,0.48856899916048313,0.5639734291887875,0.4965157902435591,0.7850057127332679,0.656850897387828,0.35382433583495365,0.35382433583495376,B5,58
0.6506024096385541,0.6030516192083277,0.36459276721594946,0.581155867988504,0.3590464455060629,0.599813653642175,0.7500034026611035,0.35002054329973853,0.35002054329973864,B5,57
