cycle,chI,chV,chT,disI,disV,BCt,SOH,battery_id,RUL
33,0.0900343371053386,0.7160074938231219,0.44370907833329537,0.9591773648648648,0.5735252491842278,0.6263594276593247,0.6667461642024255,B18,99
34,0.09370771486280517,0.7145658888560591,0.4311689550390336,0.9573240677966102,0.5700372171318475,0.6125581085836208,0.652094808887554,B18,98
35,0.09109853798617551,0.7140289751873202,0.42009283893728117,0.9585969178082192,0.5723006541426348,0.5977000810441592,0.6363216614394943,B18,97
36,0.09430144410843375,0.7115085679603083,0.41419063930272965,0.9569916370106761,0.5690357119824719,0.5820373751426472,0.6196942747312654,B18,96
37,0.10208612549972955,0.7131315966942425,0.41306070705046555,0.953016955017301,0.5632915051862396,0.5636121543832266,0.6001342272734504,B18,95
38,0.09921127528015662,0.7110452858999841,0.42945778614666374,0.9544428571428571,0.5647477619247161,0.5545084590255012,0.5904698267453018,B18,94
39,0.10313603989111733,0.7098841313078426,0.43594555279607355,0.952495104895105,0.5615002789632114,0.5410110198501078,0.5761410675799779,B18,93
40,0.07842694181679928,0.7126867536132091,0.4020748449596929,0.9650071180555556,0.5791436220287127,0.6438025833083552,0.6852636602348486,B18,92
41,0.0929630463059088,0.7138498245123869,0.4135562325357932,0.9577354895104895,0.5701209828063206,0.5994835260858842,0.6382149505408862,B18,91
42,0.09385033505335404,0.711210395690976,0.40441828376753675,0.9572860424028268,0.5691732080797228,0.5714555985687179,0.6084607565728344,B18,90
43,0.09795151361281221,0.709500212966906,0.39489893188071473,0.9552049822064057,0.5654753180358955,0.5450026065977885,0.580378499914497,B18,89
44,0.10213880074284429,0.7096990738721951,0.3837251484145571,0.9530983870967742,0.5612908287085893,0.5358688488961757,0.5706821854743898,B18,88
45,0.1027098700517238,0.7083173365375433,0.3829003081550619,0.9527642599277979,0.5612133838244378,0.5102906940665768,0.5435286480007889,B18,87
46,0.06578769251353103,0.7155143758853516,0.39283550566134645,0.9714784053156147,0.5888608537166063,0.727725452215865,0.7743554176721419,B18,86
47,0.06988577796136536,0.7171586509479662,0.3995322709836109,0.9694966442953021,0.5866109830816884,0.7109261610429354,0.7565214423352574,B18,85
48,0.07386610011549746,0.7169554611608969,0.3953969618010373,0.9674957627118644,0.5847254189420442,0.6765592915232533,0.7200378849571012,B18,84
49,0.0778867236819375,0.7154562494642451,0.3939261427091669,0.9654470890410959,0.5808635069653778,0.6466632597255908,0.6883005284066437,B18,83
50,0.08485492670487017,0.7141631999017507,0.3903696381712197,0.9618151724137931,0.5741066863602795,0.6183007088094805,0.6581911012693777,B18,82
51,0.08178505797909831,0.7162899964441405,0.42524410603002344,0.9633929065743945,0.5777732354692047,0.6278305959304251,0.6683079431128052,B18,81
52,0.08269449177501592,0.7136531857587003,0.42363715253454487,0.9629807692307694,0.5761470819131446,0.5953963391439085,0.6338760299060747,B18,80
53,0.09365379110452059,0.7138779106009967,0.4130817401028839,0.957449647887324,0.5700960292231146,0.5604897247009651,0.5968194842065325,B18,79
54,0.09103560586946138,0.7108079806035021,0.40551277078443543,0.9587798932384342,0.5706756205563127,0.5379478810928897,0.5728892672220135,B18,78
55,0.09468035654243796,0.7105624731490982,0.402595570279877,0.9568567857142857,0.56690061527082,0.5273099400325051,0.5615961253535137,B18,77
56,0.08072701566042897,0.7119734639091215,0.4049076930349849,0.9638896057347671,0.5773671393058118,0.6398160003618347,0.6810315398903156,B18,76
57,0.08437298562580076,0.7141127487525851,0.4167369499349911,0.9620786738351256,0.5763481350450581,0.5847953407848412,0.6226221060746568,B18,75
58,0.0887525873735995,0.7112034154110625,0.41687799199329884,0.959847463768116,0.5724492719514566,0.5397828561936574,0.5748372601673124,B18,74
59,0.09325864836562833,0.7093536239432923,0.41264403897823654,0.957573076923077,0.567741429355927,0.5047117706637557,0.5376061134516765,B18,73
60,0.09759717095113621,0.7093029035139038,0.4066391159781984,0.955420479704797,0.5645886724812177,0.49560764133459606,0.5279412522233843,B18,72
61,0.0981088144491138,0.7092322974134808,0.4042450223250099,0.9551185873605947,0.5646454315513557,0.4847982717400781,0.5164661233758923,B18,71
62,0.09881867564448389,0.707190566599638,0.41391713174577777,0.9547780898876406,0.5635862326716223,0.4584507573614628,0.48849584077411246,B18,70
63,0.10325009325626502,0.7077141026121447,0.41306315004206307,0.9525315094339623,0.5604852640132862,0.4442774201368795,0.4734495543622264,B18,69
64,0.10404841436023217,0.7058318543510413,0.4135133514783646,0.9521726235741446,0.5590785396161209,0.4187410547947977,0.4463403802300341,B18,68
65,0.10473385301272758,0.7043940159135278,0.40943710508481806,0.9518067049808429,0.5567927184128968,0.4054156252234649,0.4321942249022735,B18,67
66,0.10163552627567264,0.704042584552148,0.4052020643630975,0.9533650579150579,0.5598282948247646,0.4045242046986607,0.4312479009478575,B18,66
67,0.10612601940954008,0.7047344828529155,0.4005797437008579,0.9510655642023347,0.5568616282338806,0.3890112013691825,0.4147794371340552,B18,65
68,0.11028744133065907,0.7013057937410637,0.4027488247480977,0.9489230468750001,0.5520894622264062,0.3629461114052094,0.3871089737325866,B18,64
69,0.1075875900092526,0.7008455593199608,0.40312212417617316,0.9502978260869566,0.5538992201838704,0.3544889229534545,0.3781308990795905,B18,63
70,0.10805215485828976,0.6991432780283328,0.4024200904782792,0.9501000000000001,0.5516227907967141,0.3460917297647756,0.3692165148544236,B18,62
71,0.09905228960995294,0.7029574491479363,0.4102651091752289,0.9546364705882353,0.560459439129853,0.4075112165263564,0.4344188856470185,B18,61
72,0.10363374323793346,0.7038292896873355,0.4265074388383318,0.9522727272727273,0.5585066749023486,0.3916382275999628,0.417568264384373,B18,60
73,0.1083000609294066,0.6999760447535287,0.42823572591127235,0.9498994023904384,0.552472154216741,0.3541081139516058,0.3777266356926935,B18,59
74,0.109150030242426,0.7005908212438358,0.4242283172944909,0.9495004016064257,0.5526658292383467,0.339571282818375,0.3622944674400089,B18,58
75,0.11002650301712869,0.6999366817627329,0.41479499798626657,0.9490945344129555,0.5504805607987782,0.3245053071286218,0.3463005641192477,B18,57
76,0.10666928936361424,0.6994198751961691,0.4137590668304322,0.9507230612244898,0.5524805356362362,0.3202207251501257,0.341752090701721,B18,56
77,0.11143402094452479,0.6997448466953018,0.4193013956993226,0.9482956790123458,0.5488737606621553,0.3082427580276244,0.3290363893039789,B18,55
78,0.10792679187013467,0.6977235308966642,0.4320957629277739,0.9501134297520663,0.5518157894224991,0.29914981935062707,0.3193834079706544,B18,54
79,0.11247575303632094,0.6963075764934713,0.42639300264691465,0.9478331950207469,0.549118220640639,0.2827036078134509,0.3019242587767999,B18,53
80,0.11340903162638165,0.6945129574058234,0.41664863007787045,0.9473991631799163,0.5466282492262516,0.265761492730054,0.2839386628702992,B18,52
81,0.10963086911393635,0.6960597992575108,0.40497797272331093,0.9492808823529412,0.5502392060613372,0.2739039392365726,0.2925826103252459,B18,51
82,0.11447669308553984,0.6958399722158075,0.41122062390814684,0.9467584745762712,0.5464645719232043,0.2569303720502523,0.2745636251511827,B18,50
83,0.11489413742290792,0.6962500085749016,0.42585212482133933,0.9465512765957447,0.5463012573671904,0.2515222375983123,0.2688223986052754,B18,49
84,0.11543224264318865,0.6951878662302441,0.4354205722306544,0.9462867521367522,0.5459162839722972,0.2339216353411951,0.2501377586798993,B18,48
85,0.12026901014898428,0.6949181844717277,0.4281083404494044,0.9439122317596568,0.5418967553082422,0.2277173699417059,0.2435513667316323,B18,47
86,0.10579740675041029,0.6960356913744582,0.4216778000934635,0.951176582278481,0.5530584014307661,0.302119083530671,0.3225355519278309,B18,46
87,0.1071092080628298,0.6949057493091962,0.4274713612150741,0.9505271367521367,0.5518754538523897,0.2735743952937279,0.2922327694606157,B18,45
88,0.11209700359078499,0.6947768981346273,0.416144316888585,0.9479400862068965,0.5479615893394796,0.2574250085176284,0.2750887267444052,B18,44
89,0.11315487266068477,0.6912719840432947,0.4112048308588278,0.9474839130434782,0.5459821748339764,0.2334718184378362,0.2496602371298506,B18,43
90,0.12211155959838452,0.6926434631638831,0.39752716582589753,0.9429152838427948,0.5388013208348021,0.2120647952024832,0.2269347351735191,B18,42
91,0.10428485029202345,0.6954453460718815,0.4264337635313025,0.9519069565217392,0.5531726135049679,0.2768790767417314,0.2957409893511621,B18,41
92,0.113410725734682,0.6929567635736492,0.43474587110054574,0.9473434497816594,0.5458628333818079,0.2333755560084614,0.2495580458067961,B18,40
93,0.11423704941821174,0.6923233685481337,0.44083667116711894,0.9468812775330396,0.5446329429158248,0.2191024119670522,0.2344058053822436,B18,39
94,0.11476364405159875,0.6917682047416313,0.4429313799303838,0.946624778761062,0.54450500586291,0.2122402071199025,0.2271209508761251,B18,38
95,0.11557575270194483,0.6893326360588821,0.43486180417358783,0.9461611607142857,0.5415612497058132,0.1958707052591313,0.20974323597988617,B18,37
96,0.11177811576921023,0.6901360790506733,0.43462711809954546,0.9481697309417041,0.5454166477577949,0.200453330733755,0.2146081096731473,B18,36
97,0.11665399914741201,0.6894206882739636,0.43660378706378733,0.9456878378378378,0.5418317823589652,0.1812496640940118,0.1942216711201446,B18,35
98,0.12147943219071737,0.6907714675398715,0.4372060673461031,0.9431891402714933,0.5389524711164405,0.175802774799379,0.1884393027842856,B18,34
99,0.12243992057266817,0.690662856923832,0.4427325143920078,0.9426650684931508,0.538128230010607,0.168840201171374,0.18104789768957727,B18,33
100,0.11953562812222022,0.6884308595245004,0.4419227823009749,0.9441703703703703,0.5378869102098098,0.1509487303776092,0.1620544743604581,B18,32
101,0.1230934299764959,0.6900498746928219,0.43723462773260574,0.9424011467889909,0.5371722650337587,0.1614457000582483,0.17319796228917478,B18,31
102,0.12337124570298107,0.6864680174298249,0.43926515048459924,0.9421423963133642,0.534270465373799,0.1372973664978301,0.14756231012324758,B18,30
103,0.12405620806015147,0.688414202945817,0.44476577775310394,0.9418777777777778,0.5356739712176286,0.1423027644991945,0.1528759953013145,B18,29
104,0.12463137345602959,0.6885444341293449,0.44818546225587125,0.9416030232558139,0.535396016572983,0.1333602330211954,0.1433826848880193,B18,28
105,0.12515851338923717,0.6856753646625243,0.4489123139990806,0.9413334112149534,0.5330501074469419,0.1147475357682252,0.1236236140828623,B18,27
106,0.10283509220835196,0.6960206486991778,0.38551527857227735,0.9526526905829596,0.5540063765992949,0.2865781374458134,0.3060374243380305,B18,26
107,0.10773611761834047,0.6958318502504449,0.4156504980490042,0.9501948198198199,0.5509309026607214,0.2694622807691739,0.2878673859299395,B18,25
108,0.11282054446757533,0.6959810026469151,0.4351127897081353,0.9476674208144797,0.5482514384539775,0.2496491462089819,0.2668339417533055,B18,24
109,0.11448352060658887,0.6949245705631615,0.4273804209675198,0.94681875,0.5470438745768236,0.2334587953853669,0.2496464119753154,B18,23
110,0.11465058351387403,0.6936280427032734,0.417461835106177,0.9467078341013825,0.5446865784630269,0.2109592071764441,0.2257610529397765,B18,22
111,0.1159505746176355,0.6922623539197452,0.4088278384239721,0.9460514634146342,0.5435310460423974,0.20947098865505492,0.2241811736381357,B18,21
112,0.12011436545681804,0.6923291013412138,0.4175095108922522,0.9439325581395349,0.5403876151433716,0.184692985351872,0.1978770697769997,B18,20
113,0.11564276810633077,0.690931646621175,0.4401742203275579,0.9460133177570094,0.5424673864988574,0.1787272643991962,0.1915439144526731,B18,19
114,0.11638739717485161,0.6915167593302464,0.4631818118853745,0.9457551643192489,0.5423336283488963,0.1699695923499422,0.1822468491344297,B18,18
115,0.12184279051175911,0.6913482251421461,0.45322965509719304,0.9431035377358491,0.5376825623787174,0.16331123312356,0.1751783952928317,B18,17
116,0.11298925649922253,0.6889750262811289,0.4307408239973821,0.9475718009478674,0.5435357524881796,0.16693634179614,0.1790267778224764,B18,16
117,0.11871548709007378,0.6891968725358091,0.42129866982596414,0.9446806220095695,0.5388253470278963,0.1470016027728687,0.15786423944936206,B18,15
118,0.11928335693440333,0.6862926331364704,0.4139747806669329,0.9444156250000001,0.5376785487988124,0.1280059588321107,0.1376986359092789,B18,14
119,0.11985641589899249,0.6856731660089259,0.40953852026415183,0.9441487922705315,0.5366923504592727,0.1185105677126428,0.1276184147085453,B18,13
120,0.12313076890338219,0.6840547335674254,0.3995434967702657,0.9424878109452737,0.5334658784214957,0.097379682477642,0.1051860583520588,B18,12
121,0.10769081319661179,0.693124140767932,0.38741176973882935,0.9501752358490566,0.548674049831925,0.2309315972011353,0.2469635612749459,B18,11
122,0.11756343160967943,0.69200963002195,0.41158207348083276,0.9452033175355451,0.5418024201958866,0.1971432586012226,0.211094167080735,B18,10
123,0.11395923149085659,0.6900773751787893,0.42048681013737066,0.9470672248803828,0.5435728755766908,0.1756763865203688,0.188305130132146,B18,9
124,0.11929085096311348,0.6911088815751657,0.41667893237398396,0.944414423076923,0.5404076977388346,0.1669928213256086,0.1790867359793541,B18,8
125,0.12026762466019174,0.6884346037461853,0.41306581318650254,0.9438764563106797,0.5371258114416414,0.1370698190595476,0.1473207478239503,B18,7
126,0.12008908344799918,0.6896884738114604,0.41162030454414544,0.9438878640776699,0.5384556503300606,0.1528208732183879,0.1640419242418776,B18,6
127,0.11638631300574255,0.6872176371587636,0.42995757695495646,0.9458156862745098,0.5391845370767747,0.1345363498365832,0.1446312398456667,B18,5
128,0.12094631226682406,0.6882995390170203,0.4569914491026495,0.9433762254901962,0.5379501059072723,0.1247261167213297,0.134216785234127,B18,4
129,0.12598343711766094,0.6910017087697943,0.4664016677748288,0.9408857843137255,0.5358596486370496,0.1258327034245748,0.1353915276545449,B18,3
130,0.12728520441776395,0.6870949129455687,0.4529350185693668,0.9403027227722772,0.5324525980486964,0.1067132299362217,0.115094467788415,B18,2
131,0.11814511243286346,0.6852634565906214,0.441893846300405,0.9449721393034827,0.5381635011574278,0.1115713653509124,0.1202518203384113,B18,1
132,0.12342074895393974,0.6853750051503602,0.42898795720335187,0.94220875,0.5342351141445046,0.0887987717650973,0.0960766412677164,B18,0
1,0.1033080010016305,0.7181836868448059,0.49592541490101727,0.048607614213197974,0.5660023917242994,0.9427354414227828,1.0,B5,167
2,0.10386879668552536,0.7211847174558629,0.5038224491832406,0.04885433673469388,0.564664675001561,0.9259028123389841,0.9821449068909568,B5,166
3,0.1043958081657431,0.7237551666422618,0.499568201807623,0.049106153846153855,0.5643608450857216,0.9077151721459512,0.9628524952621079,B5,165
4,0.09992626296258206,0.7237268763158491,0.49295826928036024,0.04678427835051546,0.5667895174850116,0.907571589187283,0.9627001906468795,B5,164
5,0.09966859502132602,0.7231969492119918,0.48611376230281805,0.04678092783505155,0.5668404694373206,0.9065493565798284,0.9616158645862068,B5,163
6,0.10423655584328301,0.7227929433273044,0.48879073587623106,0.04908589743589743,0.5639565267242368,0.9082328427250127,0.9634016106939841,B5,162
7,0.10424624339178537,0.7226688854425894,0.49117854866540633,0.0490948717948718,0.563578760613357,0.9073787715875924,0.9624956607318912,B5,161
8,0.09071872727303029,0.7279199656159662,0.48756567715686244,0.04227905759162304,0.5729885319490019,0.8918231786729249,0.9459951747724468,B5,160
9,0.08598949296720168,0.727440175582434,0.4842437559362011,0.03987368421052632,0.5762557134186372,0.8901947195167476,0.9442677981568823,B5,159
10,0.0861774595067452,0.7267472018232064,0.4806624535505166,0.03987605263157895,0.5765245073144145,0.8899286748637952,0.943985593159316,B5,158
11,0.08137029559862143,0.7259807011138093,0.47448022553131214,0.037434391534391535,0.5790120551240815,0.8899390860498041,0.943996636751772,B5,157
12,0.07666212657278494,0.7301736747892241,0.4851697920985582,0.03516363636363637,0.5826787806630815,0.8726799395413205,0.9256891182793193,B5,156
13,0.07192839426937488,0.7295017785432057,0.48280048944273835,0.03266881720430108,0.5867920851712105,0.8719347801949826,0.9248986957348848,B5,155
14,0.07196409930210108,0.7285444699792947,0.4744800596787095,0.03266881720430108,0.586740207056942,0.8714184342731756,0.9243509854238904,B5,154
15,0.07232905759127295,0.731370487220052,0.4686430185510617,0.032843513513513514,0.5868458715246195,0.8534553926628367,0.905296815164598,B5,153
16,0.06722612126477082,0.7308518617531404,0.46283407079680144,0.03030489130434783,0.589169318612052,0.8526417684597432,0.9044337690040912,B5,152
17,0.06203275004507159,0.7304071515039838,0.46335371611486414,0.027739071038251364,0.5916146132744832,0.8534247385684165,0.905264299049182,B5,151
18,0.05683577099976858,0.7299171680840512,0.464559818972174,0.025145054945054948,0.5951691283534071,0.854234568987282,0.906123320979707,B5,150
19,0.05692751730347633,0.7294235837540363,0.46462350014489534,0.025145879120879122,0.5952751649386152,0.8537529757583132,0.905612474343622,B5,149
20,0.08531541232412038,0.7270804122328057,0.48555001590565333,0.03944973958333333,0.5762115595826469,0.9270604423513796,0.9833728547982172,B5,148
21,0.07581231730845416,0.7272924545007311,0.5025320583594226,0.03461842105263158,0.5822707510126223,0.9277087466882346,0.9840605390714177,B5,147
22,0.07624063745239391,0.728985841682946,0.4830312785962763,0.034800000000000005,0.5836754617644239,0.9090873183282192,0.9643079896903192,B5,146
23,0.07164162025185328,0.7308349682414749,0.4657450658871369,0.032497058823529414,0.5865966575337639,0.8918628688983559,0.9460372759003844,B5,145
24,0.07652936842645652,0.7289124354886835,0.4609160870863,0.03498404255319149,0.5834927367140204,0.890757659620042,0.9448649329187246,B5,144
25,0.05653511492215082,0.729739029265567,0.45502536423486284,0.02487771739130435,0.5952487541825698,0.8915327770625453,0.9456871333033132,B5,143
26,0.061890182881298744,0.7319138382465917,0.45029202911652216,0.027590760869565217,0.5922953738475549,0.872396956898566,0.9253889464280016,B5,142
27,0.0567807705406105,0.7301051103659014,0.4455406446599695,0.025011475409836063,0.5953403372313898,0.8736197317242178,0.9266859962385048,B5,141
28,0.056701306679043814,0.72900154203841,0.4439312794524983,0.025010928961748634,0.5948863570599061,0.8722946725691566,0.9252804490437779,B5,140
29,0.06212159743997292,0.731248012563278,0.4452565236074862,0.027739071038251364,0.5911477724749122,0.853733162046793,0.9055914570882504,B5,139
30,0.05697565976657652,0.7299259036469017,0.4458886044915418,0.0251456043956044,0.5933910758575386,0.855905752242548,0.9078960168833888,B5,138
31,0.05326556795167471,0.7291949893870949,0.4620061953822337,0.9766840970350404,0.591206175672221,0.9349738925367368,0.9917669915174375,B5,137
32,0.048716322620776166,0.731019553094248,0.4705569204351784,0.9790376712328767,0.5942626306915084,0.900019098099351,0.954688938755751,B5,136
33,0.0490023674998998,0.7309746269021699,0.45860937759451403,0.9789190082644628,0.5932045589077191,0.8821268834193896,0.9357098976655396,B5,135
34,0.05193350581980646,0.7301622756813151,0.43877205142631154,0.9774777624309392,0.5907681885500522,0.8645719642215718,0.9170886403896664,B5,134
35,0.049421464366198424,0.7293062032180054,0.43586224187124145,0.9787422222222223,0.5911050966240423,0.856788563149345,0.9088324523540496,B5,133
36,0.05202536091631594,0.7301594808540258,0.46131845820757156,0.9773619444444445,0.5891510420752596,0.8481191772165098,0.8996364620985529,B5,132
37,0.05503477274683895,0.7298942810819361,0.4482405043838903,0.9759018105849582,0.5880590615783101,0.8300048038441514,0.8804217677352857,B5,131
38,0.052563077686603024,0.7290745689308563,0.43996279181013476,0.9771682072829133,0.5888727814025116,0.8208593645043967,0.8707208071710449,B5,130
39,0.05542006388813527,0.7287671796738612,0.43176396224641256,0.9757023876404495,0.5865233326546101,0.8044754408157756,0.8533416751593166,B5,129
40,0.05254775151354877,0.7275763988283155,0.44413604034120685,0.977043661971831,0.5876391793926657,0.804482132794943,0.8533487736292306,B5,128
41,0.05541441383104823,0.7287744858128465,0.47212169692323347,0.9756471830985917,0.5866109341386043,0.7959240705794894,0.8442708692252783,B5,127
42,0.0555915755819204,0.7287917555533537,0.48039794894027776,0.9755750000000001,0.5870786479503985,0.7867175723282572,0.8345051408494176,B5,126
43,0.0577718600631266,0.7298498470907412,0.45822198264474095,0.02555,0.5922852698827592,0.7955019064507863,0.8438230615900146,B5,125
44,0.05562313934763917,0.7276429648887552,0.4539624199553782,0.9755675141242939,0.5880738970817992,0.7873028762821243,0.8351259979087254,B5,124
45,0.05596011567259885,0.726669655633965,0.43636644675983743,0.9754322443181818,0.5866366952651961,0.7691818080488022,0.8159042020186997,B5,123
46,0.056098502130575816,0.7267920187451716,0.4318481948531462,0.9752930000000001,0.5859785495746899,0.752811884287624,0.7985399203317054,B5,122
47,0.056312444061494174,0.7258648738000557,0.4332795492587712,0.975224641833811,0.5851159315422945,0.7432720304532608,0.7884205873617199,B5,121
48,0.04429801636275397,0.730175923500068,0.5857148429612143,0.9813203651685394,0.5948987336081722,0.8385879437820526,0.8895262731572389,B5,120
49,0.04988167981133976,0.7312096954402519,0.5405231609154819,0.9785095505617978,0.5894552849183284,0.8213000106309214,0.8711882194557254,B5,119
50,0.05027013605555821,0.729603805123146,0.5008138668217814,0.97832223796034,0.5891091188261595,0.7950826139374955,0.8433783000006355,B5,118
51,0.05055873683763021,0.7278718310167503,0.4810465227990669,0.9781967236467237,0.5876717095827475,0.7779414169870206,0.8251958956936486,B5,117
52,0.053453842518311256,0.7272160421485567,0.4667487369724023,0.976697,0.5854103486534648,0.7611303320576279,0.8073636553951177,B5,116
53,0.05351940698896119,0.7261114314522455,0.4696656454885489,0.9766461318051577,0.5832891069599387,0.7525926097680642,0.7983073264247352,B5,115
54,0.056305105780157585,0.7260162382245207,0.4889644429708484,0.9752223495702006,0.581978163073597,0.7438206629706658,0.7890025454522919,B5,114
55,0.059293969543892065,0.7251472854462915,0.47504860287969786,0.9737089080459771,0.5809947168096348,0.7270864258621891,0.771251820940205,B5,113
56,0.062305626173720104,0.7249443214151123,0.4693379900697933,0.9721940922190202,0.5779851234703132,0.7096656357020102,0.7527728400992094,B5,112
57,0.062383568848979706,0.7241128669411518,0.4651233942637468,0.9721151734104047,0.5774912016020092,0.7009294034642085,0.7435059430950861,B5,111
58,0.06511247565638732,0.7237120760503071,0.47756864606105404,0.9706841040462427,0.5760206073649428,0.693442900508254,0.7355646876516122,B5,110
59,0.06536747484850984,0.7240587711463273,0.4950991737163384,0.9706007246376812,0.5760325532691409,0.6839938042080256,0.7255416250986995,B5,109
60,0.06831678920227297,0.722626877252478,0.4870501984426868,0.9691494202898552,0.5743203004287454,0.6744988253521136,0.7154698929470132,B5,108
61,0.06860869683984044,0.7227372344414222,0.4815363600148072,0.9689715743440234,0.57372923280868,0.6584667591591276,0.6984639913031856,B5,107
62,0.07434477098879906,0.722527073410324,0.4733945213361818,0.9660539358600584,0.5688308070429194,0.6411891689295028,0.6801369087830365,B5,106
63,0.07168431312822125,0.7212987869849101,0.48613114022803655,0.9674258771929825,0.5708601542296158,0.6413467052244989,0.6803040143018003,B5,105
64,0.07499703769366865,0.7216263148224014,0.4823255570271407,0.9658607038123167,0.5686071381984653,0.6233664598907107,0.6612315953136565,B5,104
65,0.07765092630633025,0.7219723414290972,0.49561766598041695,0.9643926686217009,0.5678520873291559,0.6155756895134841,0.6529675903395049,B5,103
66,0.0778448967537963,0.7197305796398047,0.49040453444660626,0.9642888235294118,0.5651350490772916,0.607027290982885,0.6438999366214081,B5,102
67,0.08106350834702708,0.7200020075735625,0.4842910441695486,0.9627120943952803,0.5625311109120938,0.5884714934168733,0.624217004644217,B5,101
68,0.08121658966219497,0.7187707665388389,0.48555546563160634,0.9626102071005918,0.5616448562209556,0.5805259319367629,0.6157888060945593,B5,100
69,0.08410023594761018,0.718618254123212,0.4898913782568297,0.9611325443786982,0.5599041055256998,0.572038847382619,0.6067861907464666,B5,99
